Age,Gender,Education Level,Occupation,Income,Debt-to-Income Ratio,Net Worth,Investment Amount,Financial Knowledge,Risk Tolerance,Investment Horizon,Market Condition,Interest Rate (%),Inflation Rate (%),Stocks (%),Bonds (%),Gold (%),Real Estate (%)
23,Male,Graduate,Freelancer,80464,0.12,1448352,18513.47,7,7,Medium,Neutral,7.59,7.37,44.0,25.0,17.0,14.0
27,Male,Postgraduate,Freelancer,91460,0.01,1829200,42340.24,8,6,Medium,Bullish,6.81,5.49,47.0,26.0,19.0,8.0
28,Male,Postgraduate,Entry-level,21159,0.06,359703,3083.74,2,10,Medium,Bearish,7.85,3.11,53.0,17.0,19.0,11.0
30,Female,Postgraduate,Freelancer,46675,0.03,793475,6336.77,3,7,Medium,Bearish,8.29,3.28,44.0,43.0,11.0,2.0
63,Male,Graduate,Retired,45931,0.34,918620,13789.29,5,10,Long,Neutral,6.6,3.84,50.0,12.0,11.0,27.0
19,Male,Undergraduate,Student,8202,0.44,155838,2666.6,5,7,Medium,Bearish,4.32,3.48,44.0,34.0,12.0,10.0
29,Female,Graduate,Freelancer,40914,0.02,736452,6314.74,2,9,Short,Bullish,8.93,3.35,58.0,10.0,20.0,12.0
24,Female,Graduate,Entry-level,43349,0.29,823631,11235.75,1,5,Medium,Bullish,5.34,5.9,50.0,16.0,20.0,14.0
29,Male,Postgraduate,Entry-level,29098,0.43,378274,12715.98,3,5,Long,Neutral,4.75,5.58,48.0,32.0,20.0,0.0
33,Male,Doctorate,Business Owner,363101,0.28,5446515,131804.18,4,7,Medium,Neutral,8.68,3.83,36.0,28.0,15.0,21.0
57,Male,Postgraduate,Executive,379031,0.18,5685465,173131.73,8,5,Short,Neutral,7.82,4.16,43.0,28.0,11.0,18.0
29,Male,Postgraduate,Entry-level,30375,0.18,577125,3123.85,5,3,Long,Bearish,8.62,6.04,21.0,48.0,12.0,19.0
35,Female,Postgraduate,Mid-career,101960,0.24,917640,18238.83,4,1,Short,Bearish,4.43,4.42,22.0,57.0,12.0,9.0
24,Male,Graduate,Entry-level,44083,0.2,617162,14880.94,2,9,Short,Bullish,4.63,6.69,81.0,3.0,14.0,2.0
44,Male,Doctorate,Mid-career,88393,0.25,265179,39364.3,6,8,Short,Neutral,5.72,6.64,80.0,5.0,19.0,-4.0
24,Male,Graduate,Entry-level,28434,0.26,568680,11450.56,6,1,Short,Neutral,5.24,2.65,12.0,48.0,13.0,27.0
23,Female,Postgraduate,Entry-level,26005,0.09,390075,12971.65,2,6,Long,Neutral,8.41,6.33,34.0,38.0,12.0,16.0
46,Female,Graduate,Executive,325079,0.22,2600632,97009.54,3,9,Short,Bearish,5.24,2.54,45.0,17.0,17.0,21.0
42,Female,Doctorate,Mid-career,78735,0.28,1259760,16759.08,7,8,Medium,Bullish,8.62,2.7,70.0,7.0,17.0,6.0
19,Female,Undergraduate,Student,3388,0.19,64372,861.36,6,8,Long,Bullish,7.56,5.92,85.0,1.0,11.0,3.0
23,Female,Graduate,Entry-level,24733,0.35,445194,10789.11,6,5,Medium,Bullish,4.27,3.09,36.0,25.0,10.0,29.0
29,Female,Postgraduate,Freelancer,68314,0.16,1024710,23706.29,4,8,Long,Bearish,5.73,5.5,50.0,12.0,13.0,25.0
19,Female,Undergraduate,Student,1165,0.41,2330,272.34,6,10,Short,Bearish,6.58,3.82,66.0,11.0,10.0,13.0
40,Male,Doctorate,Mid-career,82305,0.22,1481490,9502.13,5,6,Medium,Bullish,8.54,4.01,39.0,35.0,15.0,11.0
59,Male,Graduate,Executive,321238,0.25,2569904,87844.87,6,6,Medium,Bullish,5.19,5.97,52.0,28.0,18.0,2.0
58,Female,Graduate,Senior Professional,241510,0.2,3864160,92463.7,5,3,Long,Bearish,8.3,3.33,7.0,59.0,12.0,22.0
74,Male,Postgraduate,Retired,11105,0.21,11105,4476.27,1,6,Medium,Bearish,8.4,2.85,30.0,35.0,10.0,25.0
34,Male,Graduate,Business Owner,353798,0.03,353798,92678.98,7,9,Long,Bullish,5.27,5.07,73.0,2.0,19.0,6.0
33,Female,Postgraduate,Mid-career,91704,0.08,366816,22986.3,8,3,Short,Bullish,6.62,2.23,27.0,49.0,15.0,9.0
49,Male,Postgraduate,Senior Professional,123935,0.25,1487220,58921.19,4,3,Medium,Neutral,8.43,7.65,21.0,49.0,11.0,19.0
28,Male,Postgraduate,Entry-level,31890,0.06,637800,8857.66,6,2,Medium,Neutral,4.97,2.73,14.0,45.0,14.0,27.0
21,Male,Graduate,Student,6109,0.42,42763,2207.31,5,3,Long,Bullish,8.72,3.53,19.0,51.0,16.0,14.0
50,Female,Graduate,Executive,778375,0.08,3113500,269324.83,9,9,Medium,Neutral,4.05,6.44,78.0,9.0,20.0,-7.0
35,Male,Graduate,Business Owner,415248,0.24,6643968,168714.79,6,6,Long,Bullish,5.38,4.39,38.0,15.0,11.0,36.0
18,Male,Graduate,Student,334,0.05,4008,122.94,3,7,Long,Bullish,4.47,6.26,55.0,22.0,11.0,12.0
59,Male,Graduate,Executive,878857,0.18,6151999,180369.59,7,10,Medium,Neutral,8.14,4.47,78.0,13.0,20.0,-11.0
46,Male,Graduate,Executive,939494,0.08,9394940,321139.09,8,3,Long,Bearish,4.12,3.85,5.0,45.0,20.0,30.0
41,Female,Doctorate,Mid-career,67604,0.01,67604,12935.09,4,9,Medium,Bullish,6.01,7.42,74.0,5.0,11.0,10.0
67,Female,Graduate,Retired,46029,0.1,230145,15887.21,6,5,Medium,Neutral,7.58,2.74,47.0,26.0,17.0,10.0
42,Female,Graduate,Mid-career,101689,0.11,1525335,27474.76,4,9,Long,Bullish,5.45,7.43,71.0,7.0,15.0,7.0
23,Male,Graduate,Entry-level,41649,0.19,83298,19250.14,2,2,Medium,Neutral,6.25,5.44,16.0,44.0,10.0,30.0
26,Male,Graduate,Freelancer,31732,0.16,539444,8370.39,3,8,Long,Neutral,6.22,3.81,54.0,11.0,19.0,16.0
30,Female,Graduate,Freelancer,89864,0.01,539184,16037.47,6,5,Long,Neutral,7.79,3.14,40.0,27.0,16.0,17.0
42,Female,Doctorate,Business Owner,125222,0.19,1001776,24171.3,4,2,Medium,Bearish,8.73,7.81,18.0,61.0,17.0,4.0
60,Female,Postgraduate,Executive,625288,0.1,3126440,97418.89,10,8,Medium,Bullish,7.99,4.43,60.0,1.0,15.0,24.0
49,Male,Graduate,Senior Professional,95855,0.23,1150260,18714.25,5,7,Medium,Bearish,6.06,3.3,27.0,28.0,13.0,32.0
38,Male,Graduate,Business Owner,296657,0.27,296657,39458.29,9,6,Long,Neutral,8.77,2.4,31.0,33.0,18.0,18.0
33,Male,Doctorate,Mid-career,92632,0.13,1389480,21226.79,7,8,Medium,Neutral,8.22,3.06,63.0,13.0,16.0,8.0
59,Female,Postgraduate,Executive,459825,0.25,4598250,153542.52,3,5,Long,Bearish,8.76,7.69,38.0,40.0,11.0,11.0
47,Female,Graduate,Senior Professional,160185,0.06,640740,25994.61,4,6,Short,Neutral,8.28,5.6,30.0,36.0,15.0,19.0
65,Male,Postgraduate,Retired,28514,0.43,28514,6006.03,4,8,Long,Bearish,6.57,3.4,55.0,15.0,13.0,17.0
46,Female,Graduate,Senior Professional,98746,0.24,1481190,31458.15,7,7,Short,Neutral,7.61,5.09,42.0,40.0,16.0,2.0
53,Male,Graduate,Executive,364695,0.02,6199815,88530.39,6,2,Long,Neutral,5.94,3.36,23.0,60.0,17.0,0.0
64,Male,Postgraduate,Retired,15573,0.01,295887,3064.71,4,5,Short,Neutral,6.71,7.85,43.0,29.0,17.0,11.0
34,Male,Graduate,Business Owner,371356,0.17,5198984,78701.73,9,9,Long,Neutral,8.2,2.41,51.0,15.0,19.0,15.0
32,Male,Graduate,Business Owner,262424,0.16,4198784,69150.51,7,1,Medium,Bullish,4.62,6.43,26.0,52.0,18.0,4.0
23,Male,Graduate,Entry-level,23518,0.42,258698,5201.31,5,4,Short,Neutral,5.66,3.27,22.0,59.0,19.0,0.0
33,Male,Doctorate,Mid-career,115484,0.02,1154840,45356.98,6,8,Long,Neutral,8.05,5.16,79.0,13.0,14.0,-6.0
34,Male,Doctorate,Business Owner,329664,0.24,6263616,93137.3,9,10,Short,Neutral,4.92,5.98,60.0,7.0,16.0,17.0
24,Female,Postgraduate,Freelancer,74890,0.04,823790,26372.89,9,7,Medium,Bearish,7.49,5.06,27.0,29.0,10.0,34.0
58,Male,Graduate,Senior Professional,181579,0.12,1271053,18997.14,9,3,Long,Neutral,8.28,3.44,24.0,56.0,15.0,5.0
50,Male,Postgraduate,Executive,995017,0.14,7960136,271138.58,10,10,Long,Neutral,5.14,7.21,73.0,14.0,10.0,3.0
65,Female,Graduate,Retired,29610,0.23,384930,12755.45,1,6,Medium,Bearish,6.45,2.03,39.0,41.0,10.0,10.0
69,Female,Graduate,Retired,28470,0.42,569400,10229.66,6,1,Long,Neutral,4.1,3.03,13.0,60.0,17.0,10.0
28,Male,Postgraduate,Entry-level,28769,0.08,287690,13548.6,4,3,Medium,Bearish,4.96,3.74,16.0,58.0,16.0,10.0
29,Male,Postgraduate,Freelancer,75942,0.0,455652,32968.5,3,2,Medium,Bearish,5.84,7.48,22.0,61.0,17.0,0.0
41,Female,Graduate,Mid-career,120928,0.15,1934848,21197.23,10,6,Medium,Neutral,4.55,6.93,48.0,32.0,19.0,1.0
23,Male,Graduate,Freelancer,75654,0.14,1210464,29639.45,8,5,Medium,Bullish,7.53,2.87,48.0,17.0,12.0,23.0
19,Male,Undergraduate,Student,5293,0.02,21172,1575.13,2,3,Medium,Neutral,7.78,6.43,20.0,46.0,19.0,15.0
64,Male,Postgraduate,Retired,26874,0.2,80622,5618.12,3,10,Medium,Neutral,4.03,6.75,75.0,9.0,19.0,-3.0
72,Male,Graduate,Retired,42639,0.01,255834,16590.98,5,4,Medium,Bullish,6.69,2.42,34.0,43.0,14.0,9.0
26,Male,Postgraduate,Freelancer,99533,0.29,99533,36530.66,6,8,Long,Neutral,7.87,5.63,73.0,10.0,20.0,-3.0
23,Female,Postgraduate,Entry-level,30154,0.05,603080,11710.03,1,2,Long,Bullish,6.72,6.06,16.0,44.0,15.0,25.0
39,Male,Postgraduate,Mid-career,109845,0.07,219690,43144.48,9,4,Medium,Bullish,6.37,6.22,34.0,44.0,10.0,12.0
65,Male,Postgraduate,Retired,12741,0.19,229338,3776.37,4,7,Short,Bullish,7.84,7.26,37.0,35.0,17.0,11.0
45,Male,Graduate,Mid-career,124115,0.27,1737610,59575.47,8,2,Medium,Neutral,7.93,6.74,16.0,54.0,18.0,12.0
23,Male,Graduate,Freelancer,76089,0.27,456534,13686.37,4,1,Long,Bullish,8.23,3.39,29.0,35.0,19.0,17.0
34,Male,Graduate,Business Owner,359382,0.0,1796910,122626.75,9,3,Medium,Bearish,6.16,2.19,21.0,52.0,14.0,13.0
40,Male,Doctorate,Business Owner,266286,0.1,2130288,129528.13,7,3,Short,Neutral,8.04,5.17,12.0,43.0,15.0,30.0
59,Male,Postgraduate,Senior Professional,120887,0.09,967096,47761.17,6,9,Short,Bearish,7.73,4.13,56.0,18.0,15.0,11.0
21,Female,Undergraduate,Student,5802,0.27,58020,1024.28,6,1,Short,Neutral,6.27,7.5,16.0,40.0,13.0,31.0
47,Male,Graduate,Senior Professional,100413,0.15,401652,17450.7,6,10,Medium,Bullish,6.84,7.02,81.0,7.0,20.0,-8.0
30,Female,Postgraduate,Entry-level,48694,0.24,584328,7557.58,2,9,Long,Neutral,7.41,6.25,63.0,8.0,13.0,16.0
68,Female,Postgraduate,Retired,16012,0.12,192144,4141.11,6,9,Medium,Neutral,4.76,4.33,77.0,5.0,18.0,0.0
65,Male,Postgraduate,Retired,48803,0.09,292818,24062.54,5,10,Short,Neutral,7.45,5.51,80.0,15.0,19.0,-14.0
52,Female,Graduate,Senior Professional,106325,0.01,1169575,20862.88,3,7,Medium,Bullish,7.64,5.64,45.0,35.0,13.0,7.0
65,Male,Postgraduate,Retired,48397,0.25,387176,11907.82,1,4,Long,Bullish,5.25,7.5,18.0,44.0,17.0,21.0
25,Female,Postgraduate,Entry-level,47174,0.29,377392,10798.14,3,4,Short,Neutral,5.78,2.29,24.0,46.0,12.0,18.0
70,Male,Postgraduate,Retired,49671,0.15,993420,19635.34,2,4,Medium,Neutral,7.52,7.68,23.0,47.0,20.0,10.0
39,Female,Postgraduate,Mid-career,85305,0.21,938355,24141.27,9,5,Long,Bullish,8.07,5.86,50.0,35.0,15.0,0.0
32,Male,Graduate,Mid-career,139390,0.13,278780,68520.72,9,4,Medium,Neutral,6.86,7.43,17.0,41.0,12.0,30.0
20,Female,Undergraduate,Student,4495,0.13,8990,1275.44,2,4,Medium,Neutral,8.75,6.13,14.0,47.0,18.0,21.0
45,Female,Graduate,Business Owner,196611,0.29,786444,62681.56,9,2,Short,Neutral,6.15,7.17,18.0,49.0,16.0,17.0
26,Male,Postgraduate,Freelancer,83425,0.05,583975,35535.75,4,9,Short,Bearish,7.56,2.38,53.0,10.0,10.0,27.0
29,Male,Graduate,Freelancer,31848,0.21,509568,4294.83,1,5,Short,Neutral,4.84,4.48,45.0,36.0,12.0,7.0
46,Male,Graduate,Senior Professional,89380,0.2,89380,22505.63,8,4,Short,Bullish,8.23,3.17,20.0,41.0,10.0,29.0
23,Male,Graduate,Freelancer,50199,0.28,100398,9291.23,8,3,Long,Bearish,7.34,4.62,11.0,58.0,16.0,15.0
20,Female,Graduate,Student,2932,0.2,29320,1181.35,4,4,Short,Neutral,4.17,3.29,24.0,58.0,14.0,4.0
41,Female,Graduate,Business Owner,402973,0.01,3223784,174041.29,9,1,Short,Bearish,4.14,7.44,11.0,53.0,13.0,23.0
22,Female,Graduate,Student,9727,0.17,136178,2901.34,5,1,Medium,Neutral,4.6,6.4,13.0,58.0,18.0,11.0
22,Male,Undergraduate,Student,4979,0.42,59748,1762.19,3,6,Medium,Bearish,4.43,5.2,44.0,33.0,17.0,6.0
31,Female,Graduate,Business Owner,242419,0.11,1939352,47514.55,4,9,Medium,Neutral,8.56,7.03,77.0,9.0,20.0,-6.0
39,Female,Doctorate,Mid-career,127013,0.2,1397143,23166.75,3,8,Long,Bearish,4.16,5.04,45.0,17.0,17.0,21.0
55,Male,Postgraduate,Senior Professional,164035,0.08,3116665,18507.56,3,6,Long,Neutral,7.21,3.27,46.0,32.0,14.0,8.0
34,Female,Graduate,Mid-career,81069,0.02,972828,14309.91,10,2,Medium,Bullish,7.48,3.92,18.0,49.0,16.0,17.0
53,Male,Graduate,Executive,512143,0.04,512143,173168.95,9,9,Medium,Neutral,8.57,3.57,64.0,13.0,10.0,13.0
62,Female,Postgraduate,Retired,31606,0.38,189636,12009.81,2,10,Medium,Bullish,5.53,4.99,71.0,5.0,10.0,14.0
19,Female,Graduate,Student,5211,0.24,104220,2115.07,1,7,Short,Neutral,7.82,5.69,47.0,35.0,11.0,7.0
24,Male,Postgraduate,Entry-level,41775,0.44,793725,5510.51,2,2,Medium,Bullish,7.06,6.37,29.0,42.0,18.0,11.0
24,Female,Postgraduate,Entry-level,26311,0.16,105244,3630.94,5,3,Long,Bearish,4.96,7.89,10.0,55.0,16.0,19.0
36,Male,Graduate,Business Owner,308076,0.12,5237292,69822.54,5,1,Long,Neutral,6.53,6.92,29.0,50.0,14.0,7.0
23,Female,Graduate,Freelancer,92795,0.12,1484720,17834.79,7,2,Long,Neutral,6.02,5.7,19.0,59.0,16.0,6.0
33,Male,Doctorate,Business Owner,488931,0.06,8800758,211376.18,4,4,Medium,Neutral,6.5,3.44,27.0,45.0,18.0,10.0
37,Male,Graduate,Business Owner,122473,0.2,1959568,29408.58,5,4,Short,Bullish,8.24,6.33,28.0,54.0,19.0,-1.0
49,Male,Graduate,Senior Professional,147120,0.15,1618320,55171.69,8,9,Medium,Bearish,6.67,7.47,69.0,15.0,13.0,3.0
20,Female,Undergraduate,Student,9025,0.13,36100,3540.13,6,1,Short,Bullish,5.69,2.08,21.0,55.0,11.0,13.0
62,Male,Graduate,Retired,45794,0.46,45794,6809.44,6,5,Medium,Bullish,5.62,3.17,53.0,25.0,11.0,11.0
49,Female,Graduate,Executive,871959,0.18,12207426,305120.11,9,4,Medium,Bearish,7.23,2.05,21.0,53.0,10.0,16.0
27,Male,Graduate,Freelancer,99480,0.24,198960,38636.32,4,6,Medium,Neutral,7.13,7.93,42.0,22.0,14.0,22.0
73,Female,Graduate,Retired,14996,0.04,179952,4256.53,2,4,Medium,Neutral,7.74,5.45,25.0,40.0,16.0,19.0
41,Male,Graduate,Business Owner,480561,0.11,1441683,158463.15,10,10,Medium,Bullish,5.72,4.35,78.0,10.0,14.0,-2.0
19,Male,Graduate,Student,6824,0.39,61416,3115.26,5,9,Short,Bullish,5.99,4.58,85.0,9.0,16.0,-10.0
40,Female,Graduate,Business Owner,175917,0.26,351834,24344.59,6,10,Long,Bullish,4.35,3.58,79.0,3.0,19.0,-1.0
43,Female,Postgraduate,Mid-career,142226,0.13,284452,27435.61,9,4,Short,Neutral,8.8,4.1,18.0,56.0,12.0,14.0
52,Male,Postgraduate,Senior Professional,131940,0.29,527760,65561.4,7,4,Short,Bearish,4.26,6.58,19.0,46.0,19.0,16.0
28,Female,Graduate,Freelancer,82072,0.21,328288,23151.08,7,4,Short,Bullish,6.19,5.4,20.0,41.0,12.0,27.0
33,Male,Postgraduate,Mid-career,102584,0.01,1538760,33646.56,9,7,Short,Bullish,4.57,6.65,40.0,21.0,16.0,23.0
36,Male,Postgraduate,Mid-career,87170,0.17,435850,37534.93,10,4,Short,Neutral,5.83,6.7,13.0,60.0,16.0,11.0
56,Female,Graduate,Senior Professional,190386,0.12,2475018,28920.62,5,9,Short,Neutral,4.79,3.47,73.0,15.0,11.0,1.0
32,Male,Doctorate,Business Owner,145829,0.07,2624922,18103.59,6,9,Long,Bullish,8.31,6.27,57.0,2.0,20.0,21.0
58,Male,Graduate,Executive,232543,0.06,3255602,105583.03,5,3,Short,Neutral,7.19,5.62,13.0,51.0,10.0,26.0
28,Male,Graduate,Entry-level,31232,0.3,499712,6576.91,3,1,Medium,Bearish,4.89,2.22,15.0,51.0,13.0,21.0
27,Female,Postgraduate,Entry-level,27987,0.15,335844,7801.19,5,6,Short,Bullish,6.47,4.07,38.0,15.0,12.0,35.0
29,Male,Graduate,Entry-level,37004,0.31,555060,7505.54,5,8,Medium,Bearish,5.78,2.91,72.0,17.0,19.0,-8.0
31,Female,Doctorate,Business Owner,301471,0.17,3316181,93169.64,8,1,Short,Bearish,4.5,4.72,7.0,57.0,12.0,24.0
25,Female,Postgraduate,Entry-level,31163,0.13,560934,13380.67,2,4,Short,Bearish,4.53,4.08,14.0,60.0,10.0,16.0
21,Female,Undergraduate,Student,5992,0.21,83888,608.93,2,6,Long,Bearish,5.25,5.44,43.0,26.0,17.0,14.0
21,Female,Undergraduate,Student,7417,0.3,59336,1849.64,3,10,Short,Neutral,7.63,3.42,67.0,15.0,19.0,-1.0
35,Female,Graduate,Business Owner,368909,0.11,7009271,164275.87,3,5,Short,Bullish,4.39,6.48,39.0,17.0,10.0,34.0
49,Female,Graduate,Executive,727827,0.2,13828713,175186.09,6,9,Medium,Bullish,4.04,4.26,65.0,1.0,10.0,24.0
26,Female,Graduate,Freelancer,91015,0.11,819135,14565.18,4,3,Short,Bearish,6.53,2.82,16.0,49.0,18.0,17.0
25,Female,Graduate,Freelancer,50520,0.3,202080,8095.79,9,6,Medium,Neutral,4.31,6.51,40.0,21.0,20.0,19.0
30,Male,Graduate,Freelancer,83236,0.09,416180,40658.62,10,4,Short,Bullish,7.82,3.57,16.0,44.0,16.0,24.0
30,Male,Postgraduate,Freelancer,36302,0.21,544530,12030.02,5,10,Short,Neutral,6.41,3.22,77.0,14.0,20.0,-11.0
28,Female,Postgraduate,Entry-level,30933,0.12,92799,4740.13,4,8,Medium,Neutral,5.59,7.41,66.0,5.0,18.0,11.0
31,Male,Doctorate,Mid-career,74707,0.21,298828,33634.32,9,1,Long,Bearish,4.08,7.73,24.0,60.0,13.0,3.0
75,Male,Graduate,Retired,35123,0.42,140492,11718.22,1,3,Medium,Neutral,8.32,2.82,14.0,45.0,17.0,24.0
44,Male,Postgraduate,Business Owner,324245,0.16,4539430,33829.3,3,6,Short,Bullish,8.5,4.7,46.0,21.0,14.0,19.0
49,Male,Postgraduate,Senior Professional,158443,0.18,2535088,67733.6,8,7,Short,Bullish,5.91,2.99,41.0,29.0,19.0,11.0
49,Male,Graduate,Executive,629885,0.06,3149425,189400.92,6,8,Medium,Neutral,4.94,6.39,61.0,10.0,16.0,13.0
34,Male,Postgraduate,Mid-career,122075,0.14,1953200,39409.02,9,10,Medium,Bullish,7.38,4.47,74.0,4.0,12.0,10.0
32,Male,Doctorate,Mid-career,94880,0.25,1897600,21296.28,3,8,Medium,Neutral,7.16,6.44,78.0,5.0,19.0,-2.0
28,Female,Postgraduate,Entry-level,37169,0.4,371690,7313.71,6,7,Medium,Neutral,6.88,7.33,44.0,24.0,19.0,13.0
60,Female,Graduate,Executive,505164,0.16,8587788,160978.31,6,4,Short,Bullish,4.86,5.29,28.0,45.0,14.0,13.0
57,Male,Graduate,Executive,951702,0.13,1903404,354177.04,10,2,Medium,Neutral,4.4,2.5,17.0,58.0,14.0,11.0
51,Male,Postgraduate,Senior Professional,198721,0.11,397442,29692.97,9,5,Medium,Neutral,7.41,3.99,35.0,30.0,15.0,20.0
59,Male,Postgraduate,Executive,995650,0.06,7965200,462505.38,9,7,Medium,Neutral,4.67,3.32,45.0,21.0,14.0,20.0
25,Male,Postgraduate,Freelancer,52320,0.04,261600,12494.13,6,9,Long,Neutral,6.18,7.77,62.0,10.0,16.0,12.0
28,Female,Postgraduate,Freelancer,63196,0.17,758352,18991.98,3,3,Medium,Neutral,6.14,3.14,14.0,59.0,13.0,14.0
59,Male,Postgraduate,Senior Professional,193069,0.02,2509897,72787.05,5,5,Short,Bullish,7.29,4.12,50.0,15.0,20.0,15.0
31,Male,Graduate,Business Owner,472631,0.17,7089465,83253.32,3,3,Long,Neutral,7.91,7.26,17.0,51.0,18.0,14.0
39,Male,Graduate,Mid-career,114649,0.28,687894,32380.03,6,6,Medium,Neutral,8.89,2.8,47.0,28.0,14.0,11.0
38,Female,Graduate,Business Owner,258743,0.12,1034972,35599.67,7,4,Medium,Neutral,4.32,4.09,19.0,52.0,13.0,16.0
27,Female,Graduate,Freelancer,64810,0.05,453670,21650.34,8,2,Medium,Neutral,7.29,2.32,10.0,54.0,19.0,17.0
71,Male,Graduate,Retired,19350,0.39,290250,9108.53,6,5,Medium,Bullish,6.65,2.37,45.0,16.0,15.0,24.0
33,Female,Graduate,Mid-career,114536,0.28,1374432,39763.63,8,5,Long,Neutral,4.95,2.99,45.0,37.0,19.0,-1.0
31,Male,Graduate,Business Owner,398147,0.29,4379617,143142.43,10,4,Long,Bullish,6.88,3.69,33.0,49.0,18.0,0.0
52,Male,Postgraduate,Executive,938718,0.11,11264616,245194.13,8,10,Short,Neutral,4.09,4.44,67.0,14.0,20.0,-1.0
72,Female,Postgraduate,Retired,44832,0.25,448320,21038.25,2,10,Short,Bullish,6.12,7.3,69.0,6.0,14.0,11.0
42,Male,Graduate,Mid-career,100676,0.2,302028,47302.36,9,2,Medium,Bullish,7.49,4.43,28.0,39.0,13.0,20.0
68,Female,Graduate,Retired,35923,0.03,179615,11510.46,4,8,Long,Neutral,4.24,7.53,78.0,5.0,14.0,3.0
18,Male,Graduate,Student,6824,0.13,136480,2646.18,6,3,Long,Bullish,8.86,6.9,28.0,46.0,18.0,8.0
31,Female,Graduate,Business Owner,260556,0.12,1563336,27498.52,9,1,Medium,Bullish,7.65,4.22,27.0,42.0,20.0,11.0
20,Female,Graduate,Student,7525,0.22,67725,3159.81,3,8,Medium,Bullish,4.63,6.48,57.0,8.0,11.0,24.0
36,Male,Doctorate,Mid-career,119245,0.1,953960,38655.76,7,3,Short,Bearish,4.46,5.53,22.0,53.0,20.0,5.0
45,Female,Doctorate,Mid-career,148907,0.14,2978140,56122.08,4,1,Medium,Neutral,7.05,7.23,14.0,51.0,15.0,20.0
22,Male,Undergraduate,Student,4220,0.17,16880,552.76,2,5,Short,Neutral,6.87,6.91,45.0,24.0,18.0,13.0
25,Male,Postgraduate,Entry-level,39470,0.06,473640,13956.97,3,7,Short,Bearish,6.86,4.89,33.0,44.0,17.0,6.0
23,Male,Graduate,Freelancer,91906,0.27,1378590,42176.36,4,7,Short,Neutral,6.28,4.52,46.0,24.0,14.0,16.0
31,Female,Graduate,Mid-career,81031,0.09,729279,13973.63,10,10,Long,Bearish,8.7,2.42,53.0,12.0,12.0,23.0
20,Male,Undergraduate,Student,2550,0.34,12750,301.37,6,6,Short,Neutral,8.95,3.03,47.0,28.0,12.0,13.0
48,Female,Postgraduate,Senior Professional,190430,0.13,571290,42881.34,10,10,Long,Bearish,4.94,6.41,57.0,19.0,15.0,9.0
53,Male,Graduate,Executive,782259,0.08,14862921,114508.65,4,10,Long,Neutral,6.51,7.6,78.0,12.0,13.0,-3.0
60,Male,Graduate,Senior Professional,108897,0.0,762279,48893.65,10,3,Long,Bullish,4.34,5.8,32.0,49.0,17.0,2.0
44,Female,Doctorate,Business Owner,392580,0.01,4710960,95105.84,4,3,Long,Neutral,5.45,4.58,13.0,47.0,11.0,29.0
24,Male,Postgraduate,Entry-level,46405,0.38,324835,10259.59,3,1,Long,Neutral,7.09,2.3,20.0,46.0,17.0,17.0
19,Female,Undergraduate,Student,2167,0.08,4334,943.55,3,3,Medium,Bullish,8.38,5.33,21.0,46.0,11.0,22.0
28,Female,Postgraduate,Entry-level,25679,0.14,154074,6250.59,1,3,Medium,Bullish,5.71,6.48,26.0,52.0,11.0,11.0
60,Male,Graduate,Executive,412164,0.16,412164,94080.67,7,3,Medium,Neutral,7.73,5.91,28.0,59.0,14.0,-1.0
19,Female,Graduate,Student,4522,0.39,27132,1690.57,5,6,Medium,Bullish,6.01,5.33,41.0,30.0,19.0,10.0
46,Male,Graduate,Senior Professional,100490,0.21,1205880,21917.82,6,2,Medium,Neutral,8.44,4.95,22.0,41.0,11.0,26.0
48,Male,Postgraduate,Executive,280717,0.03,5333623,88402.1,4,2,Short,Bullish,5.15,7.94,31.0,35.0,19.0,15.0
32,Male,Postgraduate,Mid-career,63594,0.29,1144692,19585.45,9,5,Long,Bullish,5.36,4.36,39.0,26.0,17.0,18.0
74,Male,Postgraduate,Retired,45704,0.22,274224,15907.01,3,10,Short,Neutral,6.04,7.1,57.0,15.0,16.0,12.0
28,Female,Graduate,Freelancer,47925,0.23,527175,17699.25,4,7,Short,Neutral,4.14,6.77,38.0,32.0,15.0,15.0
43,Male,Postgraduate,Business Owner,462782,0.16,2313910,123250.73,9,8,Medium,Neutral,5.98,6.89,59.0,12.0,16.0,13.0
34,Female,Doctorate,Business Owner,353006,0.21,5295090,125028.24,4,9,Medium,Bullish,4.8,4.35,63.0,10.0,20.0,7.0
24,Female,Graduate,Entry-level,31017,0.44,186102,15088.23,3,3,Medium,Neutral,7.52,6.27,19.0,40.0,11.0,30.0
45,Female,Graduate,Business Owner,403528,0.19,3631752,174339.52,6,2,Medium,Bearish,5.82,4.89,20.0,49.0,17.0,14.0
42,Female,Doctorate,Business Owner,490184,0.24,9803680,131877.61,7,2,Medium,Neutral,5.49,2.47,23.0,55.0,15.0,7.0
29,Female,Graduate,Freelancer,64107,0.2,1025712,20128.82,9,4,Medium,Neutral,6.27,3.98,12.0,46.0,19.0,23.0
31,Male,Doctorate,Business Owner,226634,0.27,2266340,39236.34,6,9,Long,Bullish,4.48,3.21,80.0,3.0,12.0,5.0
21,Male,Graduate,Student,6150,0.27,12300,2245.3,6,6,Short,Neutral,8.23,5.32,31.0,23.0,19.0,27.0
